,phrase,intents
571,i already spoke with a occupation1 and money1 install and money2 per month is too much for what i was asking for thank you anyway,"transfer_success,cost_too_high"
572,good morning name1 are your offers still valid when can a professional come over to explain our options close the deal thank you,"promo_info,greeting"
573,name1 i have some equipment in our new home and i have called a few times trying to get it switched over to me mostly so we can change the locks on our we house but the customer service is terrible i can't get people to help despite the fact that the previous owner has called to remove themselves from the system at this point i want to remove all vivant items and install another system unless someone can help straighten this out,"existing_system,negative_call_center_experience"
574,hello name1 yes i'm interested in a smart home system that allows me to access away from home but not a 247 monitoring system,"greeting,is_interested,no_monitoring"
575,i'm not feeling well today i am like to talk monday if that would work i'm busy all day tomorrow i would just like to know how much it is a month no rush i won't be able to purchase right now but on a couple months thank you,"future_interest,what_does_it_cost,delay_sick,schedule_call_day_n_time,courtesy_or_statement"
576,texting is fine so i spoke with an occupation1 prior who says i would be penalized with a higher monthly rate if i purchase the equipment up front sounds a bit sketchy so just wanted to confirm,"text_only,transfer_success,buy_equipment"
577,i am currently unavailable to chat but definitely would like to speak to you i will call later this morning is this number a good number to call,"agent_contact_info,schedule_call_day_n_time"
578,have not yet i would like to get the camera door bell and alarm system and cost up front and monthly also i would like to price it with just the camera door bell,"negation,specific_equipment_cost,what_does_it_cost"
579,i did talked to someone named name1 didn't like the prices for products and 5 years contract sorry,"transfer_success,cost_too_high"
580,just looking for an alarm system i want the best price on hardware and installation no gimmicks just an upfront price,"promo_info,what_does_it_cost"
581,the house i just purchased already has a vivint security system that's not active i need to understand what it would take to activate it i'm busy at work until friday so maybe we can talk friday,"existing_system,schedule_call_day_n_time,delay_work"
582,good morning i'm definitely interested in some type of home security but want something thats cost effective,"what_does_it_cost,is_interested"
583,i'm a dth organization1 occupation1 i don't know why you guys keep contacting me please take me off the list,"dnc,wrong_number"
584,sorry i work for the school district and always in and out of mtgs i'm off at 5 and will b home by 530,"schedule_call_day_n_time,delay_work,apology"
585,hi right now i am kind of in limbo on the house purchase so i'm not really considering a security system till that gets sorted out,"future_interest,greeting"
586,hello thank you so much for the offer but i'll have to pass very much appreciated have a good day,"courtesy_or_statement,greeting,not_interested"
587,i will contact you once i receive a closing date i axnnot contract anything until i am aware of the date,"delay_conditional,delay_new_house"
588,okay try for in the morning after time1 and if your call comes up restricted or unknown they're blocked,"confirmation,schedule_call_day_n_time"
589,we got cut off and i gave the guy the amount of cameras i want and i want the kind i can monitor from my cellphone and a few others can monitor them from their cell phones and i want a receiver,"specific_equipment_cost,system_error"
590,good morning we would like to set up an appt for installationaround the first week of dec and what specials are yall running,"promo_info,greeting"
591,at this point it will be after january 31 2022 thank you with appreciation happy holidays merry christmas and wishes for you folks to have a blessed new year nora boone,"future_interest,courtesy_or_statement"
592,i want to go with your best package camera thermostat touch pad for door lock multiple cameras i have to look again at your packages if not christmas eve then next week after tuesday i'll be off work it's end of the year for us at work an it's insanely busy,"delay_evaluating,specific_equipment_cost,schedule_call_day_n_time"
593,no i'm no longer interested please do not text or call me again place me on tge do not call list thank yoy,"dnc,not_interested"
594,i work night shift 6 days a week 11 hours a day i'm at tonight so maybe i can give you a call tomorrow or monday,"schedule_call_day_n_time,delay_work"
595,name1 you can get ahold of me right now and my cell phone number is phonenumber1 and i will answer the phone for you,"info_for_someone_else,call_now"
596,i just have the fee that be asked before text come im still interest but chriatmas has got me right now for any upfront pay outs,"what_does_it_cost,is_interested"
597,i'm still interested in learning more and how costeffective the system is compared to the other security systems that you have out there i'm looking for something that is reasonable that i will be able to have the protection that i need for my home,"what_does_it_cost,is_interested"
598,i'm not interested at this time you all are too expensive for my family and me thank for the consideration,"future_interest,cost_too_high"
599,i spoke with someone and the closing of my house was pushed off until date1 therefore it needs to wait,"future_interest,transfer_success"
600,my wife and i both work from home and have had to watch my sick toddler son so calls during the work day haven't been convenient can i be called on the weekends,"delay_family_sick,delay_work"
601,we were ready to sign last week but you guys couldn't get us on a monthly payment plan it's a no go unless that can happen,"about_contract,is_interested"
602,i'm trying to decide exactly what i want i know i want an outside camera and a doorbell camera maybe a thermostat control and possibly automatic lights i have 3 outside doors and a chamberlain garage door that works with your system i have 15 windows i'm thinking i possibly don't need the windows monitored at this point if i have cameras so if you can prepare me a quote that would be nice i am also a veteran,"specific_equipment_cost,send_quote,home_specifications"
603,the quote we received from vivint was twice as much as we currently pay we are not interested unless you can offer us a monthly payment of under 45 with no installation fee,"cost_demand,cost_too_high"
604,i need 10 door and window sensors 2 motion sensors 3 one panel or keypad with wireless back up i will only do 30 per month on monitoring if you cannot fill these requirements i would not be able to do business with you thank you,"cost_demand,specific_equipment_cost"
605,i am at work currently after 5 pm eastern is the best time to reach me or email i kind of prefer email as i am hearing impaired if possible,"send_info,schedule_call_day_n_time"
606,hello i'm sorry we're buying a house and it actually already has a security system installed we just didn't see it when i requested the quote thanks for reaching out tho,"courtesy_or_statement,greeting,new_home,has_product"
607,please do not text me again whenever i first called i said it would be about 4 to 5 months now i get calls and text all day long i am no longer interested,"dnc,not_interested,excessive_contact"
608,is still looking just had adt here with their estimate on tuesday i saw your internet special of 4 free months of monitoring and a bunch of other incentives been kinda busy we'll be in contact soon,"promo_info,delay_evaluating,delay_will_reply"
609,i've gone with a local monitoring company that can use my current home security equipment they are also half what i was spending on monitoring i'll keep vivint in for future security needs thank you,"future_interest,courtesy_or_statement,chose_competitor"
610,i have already spoken to 1 of your representatives and told them i was no longer interested so please remove me from your contact list,"dnc,transfer_success,not_interested"
611,i can call name1 today at phonenumber1 if that's fine with yall and what's the best number i can call,"agent_contact_info,schedule_call_day_n_time"
612,thanks for calling you've reached name1 voicemail i'm not able to answer but can i help you via text instead,"courtesy_or_statement,text_only"
613,hi name1 thanks for calling and contacting me we have already decided the home security company next time i will try vivint,"greeting,chose_competitor"
614,yes i did the only thing i didn't like about your system is the price tag please reach out when you can offer a better discount,"promo_info,confirmation,cost_too_high"
615,yes just waiting to make sure the mortgage goes thru first should know by the 10th shopping around currently looking for a monitored system that can have three entry alarms 2 doorbell cameras an indoor camera and 23 outdoor cameras,"delay_evaluating,schedule_call_day_n_time,specific_equipment_cost,delay_finances"
616,gm thanks for following up when i answered the call yesterday i was placed on hold for the next available rep unfortunately after several minutes i was unable to wait any longer and disconnected the call if you could try again tomorrow after 430pm est that would be great thanks,"courtesy_or_statement,schedule_call_day_n_time,greeting"
617,hi name1 i got a quote from vivint of over four thousand dollars for there equipment i found that price ridiculous especially that i could only use this equipment only with a vivint system i decide to go with adt alarm system,"transfer_success,greeting,cost_too_high,chose_competitor"
618,hi name1 can you text me the monthly cost and price for 7 window sensors front door camera 3 door sensors front door garage and slider in basement i rent so the camera can't be hard wired and i need to be able to access remotely thank you these are the quotes i'm gathering so i want to compare apples to apples thanks again,"specific_equipment_cost,greeting,send_quote"
619,i'm interested but i'm working on getting the money i have to put down that's my only issue at this time ,"is_interested,delay_finances"
620,i'm over it none is gonna work my friend just gave me his wireless cameras i'm all good stop calling me,"dnc,not_interested"
621,i have already spoken to someone who knocked on our door from vivint we already have the system installed from the previous owners we are calling the guy who spoke to us once we have internet in the new house in a few days,"existing_system,transfer_success"
622,i'm still interested but i informed the last 2 people who have been calling me that i would call back when i am ready,"delay_conditional,is_interested"
623,i spoke for an hour with a occupation1 we are jobless and can not afford the 1000+ start up to join your monitoring service our current rate with all equipment is money1 a month no comparison please stop trying to sell us on spending way more than necessary ,"dnc,transfer_success,cost_too_high"
624,i'm not interested any longer with your system it is extremely expensive and over a 5 year period it would almost cost money1 i realize that after 5 years the price of monitoring drops to money2 per month but the initial cost is to great,"not_interested,cost_too_high"
625,i just wanted a price on doorbell camera inside system of screen monitor and two door alarms with like 7 windows i have an aunt that has the system and loves it dont have much time to talk on the phone i can text though im at work till 7 pm,"courtesy_or_statement,text_only,specific_equipment_cost,schedule_call_day_n_time"
626,please do not send any more messages or call my phone number i have never requested a service from you and i am not interested,"dnc,not_interested"
627,no have 2 rottweilers n back yarda pitbull weighing over 120 poundsn 9 mm n ozzie with over 7 cases of shells,"negation,has_product"
628,hi name1 i am interested in getting printing for home security the home already has vivint equipment installed from previous residents,"existing_system,greeting,is_interested"
629,hello name1 this is name2 quick question for you did you have to pay money upfront and if so how much,"greeting,what_does_it_cost"
630,i don't need financing the goal is i am able to monitor my house from anywhere and when somebody breaks into my house i will be notified from my phone please let me know the lowest cost with these requirements,"what_does_it_cost,is_interested"
631,hi there i spoke with someone for vivint the price was significantly higher than the competitor and the contract was longer so i declined the services thank you,"transfer_success,greeting,cost_too_high"
632,name1 your repeated phone calls and text are unnecessary i am attending a funeral and will not be revisiting possibilities with your company,"delay_funeral,not_interested,excessive_contact"
633,there's was actually someone who already did go to my house and gave me a quote i just thought i was a little too pricey for my budget,"transfer_success,needs_income"
634,i'm sorry but the cost a month is too much for me i can't afford to pay the money1 a month i was quoted thank you,"courtesy_or_statement,needs_income,apology"
635,i might could call later this afternoon i'm sorry it's hard to usually have phone conversations i was really just wanting a quote home much it would be monthly and up front our home is already wired with vivent security we have the panel and it only works half the time bc we don't know the passcode to do much on it and don't have an account i would be willing to pay for services if i knew how much and all that but i do already have the door bell 2 other security cameras and the vivent panel in my living room,"existing_system,schedule_call_day_n_time,what_does_it_cost"
636,hello i have already spoken with about 5 different people and explained that your service is t what what husband is looking for and asked not to be contacted any further please remove me from the contact list,"transfer_success,dnc,greeting"
637,none even asked what i was looking for first thing was that we were told a soft credit pull was being done and that was not true second i never was told we were to pay additional money to citizens bank and lastly there are some good smart devices that i would've invested in gas i known what was available i have an alarm glass break doors windows and combination lock that goes through alexa,"existing_system,specific_equipment_cost,cost_too_high"
638,we haven't closed on our home yet and after seeing the increase on our insurance plan even with a discount for the security system we may need to rethink our options we'll contact you when we're ready,"delay_evaluating,delay_new_house"
639,i asked for an estimate cost for home security to be texted to me the lowest price and what's included i would like to receive that before i talk with someone on the phone thanks,"text_only,send_quote"
640,that sounds too expensive we are about to go back on lock down from this condition1 my family can't afford a high monthly payment along with a large deposit,"needs_income,cost_too_high,delay_sick"
641,i am interested i'm still at work is time1 to late to call you or will my lunch break tomorrow be better for you at time2,"delay_work,schedule_call_day_n_time,is_interested"
642,can you please remove me from the calling list i'm no longer interested in a organization1 security system,"dnc,not_interested"
643,i'm currently in the process of purchasing a home but closing is not until date1 after this date i'll be open to getting a quote,"schedule_call_day_n_time,delay_new_house"
644,i was told that from a the credit check they did i wasn't able to receive service unless i get a cosigner,"transfer_success,credit_denied"
645,good morning i've already selected a security company unfortunately your costs were too high more than 60 more a month thank you for contacting me,"courtesy_or_statement,greeting,cost_too_high,chose_competitor"
646,please stop calling and texting me ive spoken to someone twice on the phone and told him not to call back and i've already replied to the automatic texts to stop,"dnc,transfer_success"
647,good morning name1 i apologize for not getting back in touch with you i've been really busy but you can have someone call me now i available now and until time1 then i have meeting at time2,"call_now,greeting,apology"
648,my apologies i have already spoken with someone about the prices and details of everything and decided to go with someone else but i appreciate your service,"courtesy_or_statement,transfer_success,apology,chose_competitor"
649,hello name1 thanks for the text versus call this morning i don't move into my new home until date1 i'm still in the market but i don't want a contract are there any contract free options i'm at work right now but i'm off at time1,"about_contract,schedule_call_day_n_time,greeting"
650,i am not name1 your company called me last week and they said that they would remove me from your list where did you get this number,"dnc,wrong_number"
651,hi name1 i'm interested in speaking with you about the opportunity i'm out of town heading back to location1 i will back in town around 445 pm today name2,"schedule_call_day_n_time,greeting,is_interested"
652,if you can give me a break on the hardware cost while still keeping my monthly fee around 50 a month i'll buy today,"promo_info,cost_demand"
653,i'm not feeling well right now what i would like to see is a detail of what you get for the money each month,"what_does_it_cost,delay_sick"
654,i am no longer interested and have purchased another security system please take my name and information off of all further contact lists thank you,"dnc,not_interested"
655,yall really need to stop messaging and emailing me every single day i told the guy i first spoke to that we had to wait leave me alone i will let yall know when if we're ready,"delay_conditional,dnc,transfer_success,excessive_contact"
656,i think name1 may have given you a wrong number please don't contact me anymore i'm not name1 nor am i interested in your product,"dnc,wrong_number,not_interested"
657,i’m sorry i’m busy now please leave me a voicemail or send me a text message will get back to you soon,"delay_will_reply,apology"
658,at this time i am not in the financial position to take on the cost of such system thanks for the information and i will be definitely consider vivint home security,"courtesy_or_statement,future_interest,needs_income"
659,can you just send a few options to consider i live in a frilevel 1500 sf condo only one door and two windows are accessible from the main floor plus the door to the garage i had cox home life for several years but decided to stop their cable and internet home life only works with their internet i had sensors on the two doors two lower level windows and one motion detector i'm looking for a low budget option thanks,"cost_demand,send_info,home_specifications"
660,thanks for the enquire name1 i've already talked with someone at organization1 for a home system but currently it is just well out of my price range on the price of equipment,"courtesy_or_statement,transfer_success,needs_income"
661,my land lord won't let me have it so um look for just an out door camera then a i door sycrity system,"specific_equipment_cost,not_eligible"
662,hi i can't right now because i'm at work but i should be on lunch between 1 and 2 today would that be ok,"schedule_call_day_n_time,delay_work"
663,no longer interested your monthly monitoring fee is easy yo high no more sales text please remove me from your list,"dnc,not_interested,cost_too_high"
664,i didn't get approve for financing i already been through this not running my credit again if i know i won't be approve thanks anyways,"courtesy_or_statement,not_interested,credit_denied"
665,yeah i am interested i am currently at work and unable to speak would you be able to call me after phonenumber1,"delay_work,schedule_call_day_n_time,is_interested"
666,you're calling me at 9am on a sunday morning if i were interested i no longer am please stop calling me,"dnc,not_interested"
667,not this month please stop texting me and calling me i've had two deaths in the family and my dad is in the er with condition1 so home security system is not my priority at the moment,"delay_funeral,dnc,delay_family_sick"
668,i'm sorry that was an accident i didn't know that text was sent i spoke with someone last night they will reach back out in january,"transfer_success,apology"
669,hello i am interested just not right now since we haven't moved into our new home we will call back when we do which would be around the end of next month,"is_interested,delay_new_house"
670,unless there's a way to have free installation and get the monthly cost to 40 i'm gonna have to go with adt,"cost_demand,free_install"
671,i am still looking and interested in install pricing and monthly costs i will be available to talk 600 pm tonight if that works for you,"delay_evaluating,schedule_call_day_n_time,what_does_it_cost"
672,i have expressed my loss of interest for this company 3 times before i am no longer interested do not text email or call me any more,"dnc,not_interested"
673,hi i'm sorry but i didn't mean to sign up for this please take me off your list i apologize for the misunderstanding thank you,"dnc,greeting,apology"
674,i'm not interested also the ftc states that no sales calls should be made before 8 am i don't appreciate being woken up at 645 am have a good day and stop contacting me,"not_interested,courtesy_or_statement,dnc"
675,hello i am interested unfortunately i'm out of town today can i schedule a call for tomorrow afternoon,"schedule_call_day_n_time,greeting,is_interested"
676,i'm interested but call me next week i am still moving in thr new place won't be sleeping there until next wednesday,"is_interested,delay_new_house"
677,hello name1 i am teaching during the summer but would like to get a quote because what i'm paying now i feel is steep for the minimal coverage i have,"greeting,what_does_it_cost"
678,this is the deal i currently have with adt i'm cool with considering something else but what would be my motivation to move,"promo_info,is_interested,chose_competitor"
679,we are weighing our options your solution as quoted is money1 more per month than what we are paying now and since the idea was to reduce cost it doesn't seem the right move at this point as we review other options and weigh the pros and cons of each we will keep drug1 in the mix,"cost_demand,delay_evaluating"
680,yes i will have the money to pay for first installment on tuesday would you like to speak on tuesday,"schedule_call_day_n_time,greeting,delay_finances"
681,when i purchased my home it already has you alls equipment just curious about what monthly monitoring would run me,"existing_system,what_does_it_cost"
682,i already have system installed in my house by previous owner i had a call from vivint last week but the monthly price is very high if i can get monthly price down to 35 dollars or less then i can think of switching it to vivint thanks,"cost_demand,existing_system"
683,hello name1 thank you for the chance to talk what is required for a qoute we live in a triple wide mobile with a dettached 6 car garage,"courtesy_or_statement,greeting,home_specifications"
684,hi i have put this on hold for now thank you for reaching out request you to remove me from the contact list for now,"future_interest,courtesy_or_statement,dnc,greeting"
685,iam no longer interested i didn't know you would constantly call like this this is to much just to sell a security doorbell no thank you,"not_interested,excessive_contact"
686,i went a different route thank you and the day after your company did a about 1015 robo calls where they hung up when i answered very disappointed and will never reckoned your company,"excessive_contact,has_product"
687,hello my name is not name1 and i am not interested in your products please stop texting and calling me,"dnc,wrong_number,not_interested"
688,im already staying in a house with a vivint security system i was just looking to see about adding cameras,"existing_system,specific_equipment_cost"
689,i spoke with someone the other day and i did not qualify without paying out right for the product which i cannot do,"not_eligible,transfer_success,needs_income"
690,please remove me from everything i am not interested and would like to stop getting phone calls and text messages,"dnc,not_interested"
691,name1 after talking to a representative a few weeks ago and getting a quote we decided it was out of our ability to pay i am responding to you in order to see how the price can come down all we need is a doorbell at the front door and a camera at our side door that is all we can do to start with i would like to see a breakdown of what it would cost can you help me,"specific_equipment_cost,what_does_it_cost,cost_too_high,transfer_success,promo_info"
692,hi there i am just looking for a security system panel the twoway voice and the front door and the back door with a sensor on it,"specific_equipment_cost,greeting"
693,i purchased a home that had vivint sensors a doorbell i just wanted to be able to use the doorbell however the excessive phone calls emails texts have made me not want to use vivint at all i would rather go out buy another system the process to get an account should be simple should not involve excessive phone calls emails texts please do not contact me any further,"dnc,existing_system,excessive_contact,chose_competitor"
694,thank you but i have a person that i'm working with at vivint just waiting to move in on the 1st of nov,"courtesy_or_statement,transfer_success,delay_new_house"
695,please stop texting and calling me when i tried to deal with your company the guy didn't want to deal with me and transferred my call to another companyso please stop contacting me thank you have a good day,"courtesy_or_statement,dnc,negative_call_center_experience"
696,i do not want my credit ran due to be in the process of purchasing a house please remove me from your email list thank you,"dnc,not_interested"
697,i don't like to be on a recorded line every time someone tries calling they say it's a recorded line also they call when i'm working and i can't talk them,"text_only,delay_work"
698,i'm sorry i got covid right after we talked i have been asleep for several days i'll get back with you when i feel better,"apology,delay_sick"
699,can you just tell me how much it is and how long thr contract is for i when the nect availibke appointment is and ill sign up,"about_contract,agent_contact_info,what_does_it_cost"
700,please stop contacting i already bought a system from a different company and very happy with performance and cost so no longer in the market,"dnc,chose_competitor"
701,no please do not follow up with me i'm no longer interested in your company anymore after being hounded via text and phone calls multiple times after politely asking you to please stop contacting me and that i would reach out if i wanted to go with your company please take me off your contact list,"dnc,not_interested,excessive_contact"
702,hello i am not interested in getting services at this time can you please remove me from the text and call list thank you,"dnc,greeting,not_interested"
703,i have garage door co2 water leak outside camera smart lock motion detector glass break detectors with equipment cost and monitoring fee i am mire than 100 sure vivit is much more,"cost_too_high,has_product"
704,can't talk right now i'm at work but i was looking for motion light doorbell security camera can you give me some quotes over the phone,"send_quote,delay_work,buy_equipment"
705,no thanksmy hubby and i talked about it and decided it was a bit expensive and we don't really want monitoring,"not_interested,no_monitoring,needs_income"
706,your price went up 20 in three days when i got ready to pull the trigger if you can make it right i'll do it,"cost_demand,cost_too_high"
707,what what do you have to offer i have 4 outside doors 5 windows a garage door what can you offer what kind of special can you offer if any fyi i've two other companies like yours seeking my business as well thank you respectfully name1,"promo_info,courtesy_or_statement,home_specifications"
708,when i talked to one of your representatives for outdoor security the price of 60 plus per month was too much so there is no need to keep texting unless you can provide that for me for less than 30 per month,"transfer_success,cost_too_high"
709,good morning name1 i am looking to have a security system installed in my home are you all offering any promotions or deals that would include multiple cameras at this time or any time in the near future,"greeting,is_interested"
710,are you able to text i just want a quote for 3 exterior cameras and a camera doorbell i'm not interested in monitoring services,"text_only,specific_equipment_cost,no_monitoring"
711,hi name1 nice to hear from you i am on my way to work and i get some 10 minutes to talk but if i may ask what promotions do you hv available i need 3 full cameras and i hv kwik door pad already which i believe works with your system i also hv doorbell from adt i want to switch but i don't want to pay above my budget what you get,"specific_equipment_cost,greeting,cost_demand,equipment_compatible,call_now"
712,what you talking aboutand how can youhelp me out that what i want to know that and how you know my name to and how you know my name and my number to i really want to that text me let how can you help me out if it not know money you can't help me at all okay you really can't,"how_does_it_work,text_only"
713,yes i would like that can you send me info on your packages and pricing also do you do first responder or government discounts,"confirmation,send_info,what_does_it_cost"
714,yes i express interest in having the doorbell camera system mainly but the representative that i spoke was asking 208 down and putting that amount down now is kinda steep with the holidays and all coming up,"cost_too_high,is_interested"
715,yes i do need home security system but i'm not ready now will call the company when i'm ready thanks,"delay_will_reply,is_interested"
716,no one has sold me on vivint what makes it so special i want to know why should i go with your company when i can keep adt and install my own cameras and still pay less then what one of your cameras is worth,"cost_demand,how_does_it_work"
717,drop the initial price to 2k and monthly payments less than 40 and you will have my business i'm not going to spend 3700 for the equipment,"cost_demand,cost_too_high"
718,i just need to know how much would a system with four exterior cameras would run me monthly i do not need to talk with anyone,"specific_equipment_cost,what_does_it_cost"
719,hi when i was online i only filled out information because i thought i would be able to look at online pricing the house we would be using this for is currently under a complete remodel and won't even be close to ready till winter,"future_interest,delay_new_house,greeting,what_does_it_cost"
720,first of all you are calling the wrong number as i am not name1 second we have security that we are happy with do not call or text this number again,"dnc,wrong_number,has_product"
721,i did have some interest but yall have bothered me so damn much i think i will try something different please do not contact me again,"dnc,not_interested,excessive_contact"
722,1how much is the security system in total monthly cost installation fees 2who else has access to my camera's after there installed,"how_does_it_work,what_does_it_cost"
723,there is no name1 at this phone number i have never contacted you about anything please quit contacting me either by text or telephone my number is on the do not call list,"dnc,wrong_number"
724,i know that the equipment is covered by the monthly payment they still to expensive 2800 for equipment that to much,"cost_too_high,buy_equipment"
725,please stop calling me i told the guy on the phone earlier to take me off of y'all's list but clearly that didn't work,"dnc,transfer_success"
726,i am still in negociations with adt who came first to offer their system and seems to be a lot cheaper than yours at this stage i will let you know of my decision soon,"delay_evaluating,delay_will_reply,cost_too_high"
727,i wasn't on hold the person on the phone just kept talking forever i run a business and super busy and don't have time to be on the phone for a long time just to schedule an appt,"text_only,negative_call_center_experience,delay_work"
728,we solidified our home security system thanks for following up but no longer need any other services,"not_interested,has_product"
729,i would like the organization1 doorbell and security system with home panel door alerts and five camera outside the house please provide a quote again i am unable to talk at this time,"text_only,specific_equipment_cost"
730,i have told several callers that i do not want to spend over money1 on equipment when i already have cameras please stop,"cost_demand,dnc,existing_system,transfer_success"
731,hi there we are in the location1 area and looking for a home security system mostly of a front door smart door bell and two cameras with flood lights for the front and back of the house,"greeting,home_specifications"
732,i already talked to someone and told them i am not interested please do not contact me anymore thank you,"confirmation,dnc,transfer_success,not_interested"
733,waiting till i move to my next house in february you're more expensive than what i currently have with vector security,"future_interest,cost_too_high"
734,just visited with your representative thank you for your time please remove me from your contact list,"dnc,transfer_success"
735,you see that's why i do not like robocalls i answered the guy didn't know who i was or why i was calling he transferred me to the organization1 which was closed and the call ended good by,"negative_call_center_experience,agent_contact_info,not_interested"
736,i told you i'm not interested i will not sign your 5 or 6 year contract or whatever it was remove me from any contact with organization1 including emails which i have unsubscribed and keep getting them,"dnc,not_interested"
737,i've tried to go through you guys twice because of my credit score are you guys want me to pay 2500 for the equipment up front i am not interested,"not_interested,cost_too_high"
738,honestly anytime after time1 is fine my alarm goes off at time2 every morning so i just need some time to eat breakfast but i'd prefer morning because my grumpy husband tends to sleep in,"courtesy_or_statement,schedule_call_day_n_time"
739,i called several times i want to have a quote from vivint before i make a decision we have two other hand quotes here is what we are quoting 4 outdoor cameras 1 door bell with camera 2 touch screen control panels 15 door window alarms computer and telephone software if needed cost of hardware if purchases monthly service charge monthly service charge if we pay via monthly charges,"specific_equipment_cost,send_quote,what_does_it_cost"
740,i am just saying that i do plan on getting the service however i had an unexpected bill come up and don't have the install fee,"is_interested,delay_finances"
741,good morning name1 i that all is well tomorrow is a better time for me i'm off all day thanks ,"schedule_call_day_n_time,greeting"
742,hi name1 the system is way more expensive than the adt system i currently have so i will just upgrade my current adt system with cameras,"greeting,not_interested"
743,no i'm so sorry for not answering my mom passed away i don't want to do anything right now sorry for the inconvenience,"delay_funeral,future_interest,negation"
744,they told me i had to give them 1000 upfront after telling me there was no cost i'm sorry didn't feel comfortable after that,"misunderstood,cost_too_high"
745,we had a organization1 occupation1 at the house and this is not the direction we chose thank you,"courtesy_or_statement,transfer_success,not_interested"
746,it just depends on a couple this does it work with alexa and do i have to pay up front or can i pay monthly,"about_contract,equipment_compatible"
747,yes hello my name1 nice to talk to you can you tell me how much it costs to install a camera for example i need to install four cameras and do you have an internet connection how much is the monthly fee is the internet free,"confirmation,specific_equipment_cost,how_does_it_work,what_does_it_cost,greeting"
748,hello i am not in a home yet when i get a place i would then want cc asecurity i was inquiring not ready to purchase thank you,"future_interest,courtesy_or_statement"
749,afternoon name1 i'm sorry i haven't responded i am really busy with my new position we are looking around but for a more basic setup that i can install myself most likely a single door camera that i can access from my phone,"free_install,greeting,delay_work,specific_equipment_cost"
750,sorry i have been out of town my wife had adt install a system while i was gone thanks for for the info,"apology,chose_competitor"
751,this is actually name1 wife's phone as of right now we are trying to get out of the adt by blue contract in for 7 months it's for 36 months so we're at 1000+ to pay out to get out of it so they're working to try to make the system work if you know a loophole a way to get out of it we'd love to switch to name2,"wrong_number,is_interested,in_contract"
752,i was interested and gave you guys a time to call and never heard from you but have received many annoying calls and messages in time i said i was not available very frustrating,"excessive_contact,is_interested"
753,y'all are the most annoying company i have researched and the only one that hasn't stopped calling even when i told y'all i was not ready to make a decision yet that id call when ready so stop calling not interested in your service,"delay_conditional,excessive_contact,dnc,not_interested,delay_evaluating"
754,i just need a ballpark price of what it may cost we are a retired couple on a tight budget for seniors,"promo_info,what_does_it_cost"
755,we are selling our house and moving out of state i will give you a call once we find our next home,"delay_conditional,delay_new_house"
756,i'm trying to get a price for just a doorbell camera and three other cameras outdoors i know standard it comes with a few other options but i don't want any extras,"courtesy_or_statement,specific_equipment_cost"
757,hi we will no longer be needing this service my son is not interested in the service and i am not interested thank you very much for your time,"courtesy_or_statement,greeting,not_interested"
758,i was just inquiring about a door lock for a rental property out of state i don't provide the wifi there so it won't work,"specific_equipment_cost,not_eligible"
759,hey we put heard the house last week and it have a vivint alarm system already installed i don't know what kind or what it's alarmed to but it's there we won't be living in the home until beginning of december but would like to explore the options for security in the home since we have foster kiddos and most have special needs so i need doors and windows for sure,"future_interest,existing_system"
760,hey there sorry i was literally just interested in a security camera for the front and back of our home but we can't spend any money right now my husband just had surgery and i'm single moming it right now for a month i was just curious pricing to possibly do as a christmas gift to him for christmas,"what_does_it_cost,is_interested,greeting,delay_family_sick,needs_income,apology"
761,i already talked with someone on the phone and was quoted over money1 for activation and installation and over money2 per month monitoring i said that was too much i assume by your continued texting that you can offer a better deal i have outlined my requirements can you meet that pricing currently i'm using organization1 cameras and they are working pretty well,"cost_demand,transfer_success"
762,thank you i will be reaching out in case i need help my apologies for not answering calls i have name1 extremely busy at work,"confirmation,delay_conditional,apology"
763,i'm working right know don't get done until 1030pm i'm available in the mornings from about 900 to like 1100 if you would like to call me then tomorrow thank you,"courtesy_or_statement,schedule_call_day_n_time,delay_work"
764,what would be the cost if i already have some of the equipment set up maybe it just need an update and add maybe 1 or more cameras,"existing_system,free_install,specific_equipment_cost"
765,i am booked until time1 today time2 would be fine i get tons of robo calls is this the number you will be calling from,"agent_contact_info,schedule_call_day_n_time"
766,hi name1 apologize i am at work we won't officially own the house until the end of january so i'll be looking for a system at that time i want to get in it first before i decide what type of security i am going to need,"future_interest,greeting,delay_work,apology,delay_evaluating,delay_new_house"
767,when you say financing do you have options via a subscription this way to ensure customers always have the latest equipment,"about_contract,how_does_it_work"
768,my phone does not work on calls speaker is not working if i can't get a estimate on things thru email or text then it is not important right now i have a alarm thru organization1 but i wanted to see what you offered for a system with a cam in the house and outside with sensors on my 3 doors and i have 2 window down stairs with sensors and a glass break ,"send_info,home_specifications"
769,please stop contacting me daily you're driving me nuts i will contact you when i'm ready to purchase thank you,"dnc,delay_will_reply,excessive_contact"
770,one question now i don't know how long i will be in this house i understand i am buying the equipment am i locked into the monthly service fee for a certain period of time,"about_contract,buy_equipment"
771,is there a contract involved for the length of time for the monitoring any chance of getting that 60 amount lower,"cost_demand,about_contract"
772,i am not interested in any type of security system i would appreciate if you would stop texting me thank you,"dnc,not_interested"
773,thank you all for your endless persistence and calling and texting me lol we are building a home in location1 that will be a second home i am investigating security systems cameras etc so first of all location2 area you serve,"delay_evaluating,excessive_contact,new_home"
