,phrase,intents
1659,how much is the cheapest flight from denver to pittsburgh with a stop in atlanta and also how much would car rental cost in atlanta,"atis_airfare,atis_ground_fare"
1660,what airlines have flights from boston to philadelphia that leave before 630 am and also which cities does united airlines service,"atis_airline,atis_city"
1661,"what airlines fly from boston to atlanta , what ground transportation is available in newark and is there a meal on delta flight 852 from san francisco to dallas fort worth","atis_airline,atis_ground_service,atis_meal"
1662,what is airline us and also what's the name of the denver airport,"atis_airline,atis_airport"
1663,what do these cost and then how long does it take to get from atlanta airport into the city of atlanta,"atis_airfare,atis_distance"
1664,what is the meaning of restriction ap80,atis_abbreviation
1665,what's the smallest plane flying from pittsburgh to baltimore on december seventeenth and then what is restriction ap57,"atis_aircraft,atis_restriction"
1666,airline code as and also can you list costs of denver rental cars,"atis_airline,atis_ground_fare"
1667,"how far is oakland airport from downtown , what is the cost of the air taxi operation at philadelphia international airport and then how many first class flights does united have leaving from all cities today","atis_distance,atis_ground_fare,atis_quantity"
1668,give me the least expensive first class round trip ticket on us air from cleveland to miami and please list the prices for a rental car in pittsburgh,"atis_airfare,atis_ground_fare"
1669,i'm trying to find the flight number from a flight from orlando to cleveland on us air and it arrives around 10 pm and also is there ground transportation in st. louis,"atis_flight_no,atis_ground_service"
1670,what is mco and how many first class flights does delta have today,"atis_abbreviation,atis_quantity"
1671,show me all the cities that midwest express serves and then show me the flights from denver to philadelphia again,"atis_city,atis_flight"
1672,how expensive is the san francisco limousine service and also what are the air restrictions on flights from pittsburgh to atlanta for the airfare of 416 dollars,"atis_ground_fare,atis_restriction"
1673,show me all the cities that midwest express serves and also how much is the ground transportation between atlanta and downtown,"atis_city,atis_ground_fare"
1674,on a flight from san francisco to atlanta that leaves before 8 am is there such a flight and show me ground transportation in westchester county,"atis_flight,atis_ground_service"
1675,please show me the return flight number from toronto to st. petersburg and then what is restriction ap80,"atis_flight_no,atis_restriction"
1676,"what's the name of the denver airport , what time does the earliest flight which goes from atlanta to denver leave and show me the ground transportation in the salt lake city airport","atis_airport,atis_flight_time,atis_ground_service"
1677,do i get a meal on the atlanta to bwi flight eastern 210 and also what is restriction ap80,"atis_meal,atis_restriction"
1678,"what's the lowest one way fare from pittsburgh to denver , what are my meal options from boston to denver and also how many daily us air flights are there between philadelphia and pittsburgh","atis_airfare,atis_meal,atis_quantity"
1679,what airlines fly between atlanta and san francisco and what is restriction ap80,"atis_airline,atis_restriction"
1680,what is the lowest fare from denver to pittsburgh and what time does twa depart from boston to go to san francisco,"atis_airfare,atis_flight_time"
1681,flight numbers from minneapolis to long beach on june twenty six and is there a meal on delta flight 852 from san francisco to dallas fort worth,"atis_flight_no,atis_meal"
1682,what types of aircraft does delta fly and airports,"atis_aircraft,atis_airport"
1683,what is the name of the airport in philadelphia and also how far is the airport from san francisco,"atis_airport,atis_distance"
1684,i would like the evening schedule of flights from san francisco to washington and also show me ground transportation for boston,"atis_flight_time,atis_ground_service"
1685,how many seats in a 734 and which is the flight number for the us air flight from philadelphia to boston is it 279 or is it 137338,"atis_capacity,atis_flight_no"
1686,"what is fare code f , which cities are serviced by both american and delta airlines and what is the distance from san francisco international airport to san francisco","atis_abbreviation,atis_city,atis_distance"
1687,what airlines fly from boston to atlanta and what are all the available meals,"atis_airline,atis_meal"
1688,what are the flights from boston to denver on tuesday october fifteenth and how much is the ground transportation between atlanta and downtown,"atis_flight,atis_ground_fare"
1689,what is sa and then what are my meal options from boston to denver,"atis_abbreviation,atis_meal"
1690,"what airport is at tampa , how many seats in a 100 and also what are the flight numbers of the flights which go from san francisco to washington via indianapolis","atis_airport,atis_capacity,atis_flight_no"
1691,"list types of aircraft that fly between boston and san francisco , may i have a listing of flight numbers from columbus ohio to minneapolis minnesota on monday and what is restriction ap80","atis_aircraft,atis_flight_no,atis_restriction"
1692,does any airline offer dc10 service between denver and boston,atis_airline
1693,show me the cheapest fare in the database and also what are the times that you have planes leaving from san francisco going to pittsburgh on july seventh,"atis_cheapest,atis_flight_time"
1694,what is the ground transportation from philadelphia airport to the city proper,atis_ground_service
1695,"what is restriction ap 80 , what is the schedule of ground transportation from washington airport into downtown and how many flights does each airline have with first class service","atis_abbreviation,atis_flight_time,atis_quantity"
1696,"show me the cheapest fare in the database , when does continental fly from philadelphia to denver on sundays and also what are the air restrictions on flights from pittsburgh to atlanta for the airfare of 416 dollars","atis_cheapest,atis_flight_time,atis_restriction"
1697,"how many seats in a 734 , where is general mitchell international located and then how many fares are there one way from tacoma to montreal","atis_capacity,atis_city,atis_quantity"
1698,what cities does continental service and show me all meals on flights from atlanta to washington,"atis_city,atis_meal"
1699,what does nw stand for and then what are the cities served by delta airlines,"atis_abbreviation,atis_city"
1700,show me city served both by nationair and canadian airlines international and then what is the flight number of the earliest flight between boston and washington dc,"atis_city,atis_flight_no"
1701,does dl stand for delta and also show me the flight schedule from pittsburgh to san francisco,"atis_abbreviation,atis_flight_time"
1702,"list types of aircraft that fly between boston and san francisco , what flights are there on wednesday evening or thursday morning from denver to sfo and please show me the return flight number from toronto to st. petersburg","atis_aircraft,atis_flight,atis_flight_no"
1703,"round trip fares from baltimore to philadelphia under 1000 dollars , show me airports near washington dc and then can you list costs of denver rental cars","atis_airfare,atis_airport,atis_ground_fare"
1704,i would like the flight number and the time for the cheapest fare that is the least expensive first class fare from san francisco to pittsburgh leaving after 8 pm monday night and also what time are flights from denver to san francisco on continental airlines,"atis_flight_no,atis_flight_time"
1705,"what is bur , please list information regarding san francisco airport and also what is the total schedule for delta's flights to all airports","atis_abbreviation,atis_airport,atis_flight_time"
1706,show me the cities served by canadian airlines international and is there any ground transportation to the city in dallas,"atis_city,atis_ground_service"
1707,what is ewr and do i get a meal on the atlanta to bwi flight eastern 210,"atis_abbreviation,atis_meal"
1708,what's the next smallest plane after a turboprop and then list the airlines that have nonstop afternoon flights from boston to oakland,"atis_aircraft,atis_airline"
1709,show me the cheapest fare in the database and also what are the flight numbers of the flights which go from san francisco to washington via indianapolis,"atis_cheapest,atis_flight_no"
1710,"does the philadelphia airport have a name , show me the cities served by canadian airlines international and then what is the flight number of the earliest flight between boston and washington dc","atis_airport,atis_city,atis_flight_no"
1711,repeating leaving denver to san francisco before 10 am what type of aircraft is used and then what city is the airport mco in,"atis_aircraft,atis_city"
1712,how many people fit on a 72s airplane and also show me the cheapest fare in the database,"atis_capacity,atis_cheapest"
1713,airports and also show me the cheapest fare in the database,"atis_airport,atis_cheapest"
1714,"hi could i get a one way ticket from milwaukee to orlando , show me airlines going from pittsburgh going to denver and then continuing to san francisco on monday and also ground transport in oakland","atis_airfare,atis_airline,atis_ground_service"
1715,what is the seating capacity of a boeing 767 and then could you please find me the earliest flight from boston to oakland,"atis_capacity,atis_flight"
1716,show me the cheapest fare in the database and show me the cities served by canadian airlines international,"atis_cheapest,atis_city"
1717,"what does co mean , what is the seating capacity of a boeing 767 and i would like the time of all flights from san francisco to pittsburgh on sunday","atis_abbreviation,atis_capacity,atis_flight_time"
1718,what price is a limousine service in boston and then how many flights has continental into and out of atlanta,"atis_ground_fare,atis_quantity"
1719,i would like a schedule of flights from san francisco to boston on wednesday,atis_flight_time
1720,what does ap57 mean and then i want to travel from atlanta to baltimore early in the morning first flight,"atis_abbreviation,atis_flight"
1721,what are the most expensive first class tickets between atlanta and dallas,atis_airfare
1722,show me ground transportation in boston and in baltimore,atis_ground_service
1723,what does iah mean and also is there a meal on delta flight 852 from san francisco to dallas fort worth,"atis_abbreviation,atis_meal"
1724,how many people fit on a 73s and also what are all the available meals,"atis_capacity,atis_meal"
1725,how far is oakland airport from downtown and show me all flights from san diego to dulles on boeing 767,"atis_distance,atis_flight"
1726,"round trip fares from baltimore to philadelphia under 1000 dollars , what types of meals are available and also how many stops are on all flights from boston to san francisco that depart before 12 o'clock noon","atis_airfare,atis_meal,atis_quantity"
1727,what is the round trip first class fare on united from boston to san francisco and show me a list of all the airlines that offer business class service,"atis_airfare,atis_airline"
1728,show me the cheapest fare in the database and then how far is it from salt lake city airport to salt lake city,"atis_cheapest,atis_distance"
1729,"what is ewr , find travel arrangements for a round trip flight from boston to pittsburgh arriving after 8 pm and also show me the flight schedule from pittsburgh to san francisco","atis_abbreviation,atis_flight,atis_flight_time"
1730,what types of aircraft can i get a first class ticket from philadelphia to dallas,atis_aircraft
1731,"what do these cost , are there any other cities that i can fly from boston to dallas through that i can get a flight earlier than 1017 in the morning and then show me the continental flights with meals which depart seattle on sunday for chicago","atis_airfare,atis_city,atis_flight"
1732,show me the cheapest fare in the database and then what time are the flights leaving from denver to pittsburgh on july seventh,"atis_cheapest,atis_flight_time"
1733,how many first class flights does united have leaving from all cities today and then what is restriction ap80,"atis_quantity,atis_restriction"
1734,what is the seating capacity of a boeing 767 and then how far is the airport from san francisco,"atis_capacity,atis_distance"
1735,"what is ewr , show me the cheapest fare in the database and i would like the time your earliest flight from washington to philadelphia","atis_abbreviation,atis_cheapest,atis_flight_time"
1736,"show me airlines going from pittsburgh going to denver and then continuing to san francisco on monday , i'm trying to find the flight number from a flight from orlando to cleveland on us air and it arrives around 10 pm and what times does continental depart from boston to san francisco","atis_airline,atis_flight_no,atis_flight_time"
1737,give me a list of airlines in pittsburgh and then show me the cheapest fare in the database,"atis_airline,atis_cheapest"
1738,what cities does continental service and i want to know the time of the latest flight i can take from washington to san francisco where i can get a dinner meal,"atis_city,atis_flight_time"
1739,what are the fares for flights from la to newark leaving monday morning and then show me the cheapest fare in the database,"atis_airfare,atis_cheapest"
1740,what is as,atis_abbreviation
1741,how many seats in a 734 and also how much does it cost to get downtown from the atlanta airport by limousine,"atis_capacity,atis_ground_fare"
1742,what is the seating capacity of the various airplanes that united airlines uses and then is there a meal on delta flight 852 from san francisco to dallas fort worth,"atis_capacity,atis_meal"
1743,"what is the ap57 restriction , please tell me the type of aircraft used from atlanta to denver before 12 o'clock noon and what is the flight schedule of the f28 from pittsburgh to baltimore","atis_abbreviation,atis_aircraft,atis_flight_time"
1744,what aircraft has the largest seating capacity and what is the flight number of the earliest flight between boston and washington dc,"atis_aircraft,atis_flight_no"
1745,show me the cheapest fare in the database and then how many airlines fly from new york to los angeles by way of milwaukee,"atis_cheapest,atis_quantity"
1746,"explain restriction ap 57 , what is the distance from boston airport to boston and then how many first class flights does united have leaving from all cities today","atis_abbreviation,atis_distance,atis_quantity"
1747,what is the departure time of the latest flight of united airlines from denver to boston and also what is the cost of limousine service at logan airport,"atis_flight_time,atis_ground_fare"
1748,explain restriction ap80 and houston airports,"atis_abbreviation,atis_airport"
1749,show me the cheapest fare in the database and then i want to know the time of the latest flight i can take from washington to san francisco where i can get a dinner meal,"atis_cheapest,atis_flight_time"
1750,what is the name of the airport in philadelphia and how much does it cost to get downtown from the atlanta airport by limousine,"atis_airport,atis_ground_fare"
1751,"what's the lowest round trip fare from dallas to baltimore , where is lester pearson airport and also what is restriction ap57","atis_airfare,atis_city,atis_restriction"
1752,what type of aircraft leaving after 2 pm from boston to oakland and also what are all the available meals,"atis_aircraft,atis_meal"
1753,what airlines fly between boston and atlanta and also what are the air restrictions on flights from pittsburgh to atlanta for the airfare of 416 dollars,"atis_airline,atis_restriction"
1754,what is mco and then show me airline abbreviations,"atis_abbreviation,atis_airline"
1755,"how long does it take to get from kansas city to st. paul , what is the cost of the air taxi operation at philadelphia international airport and then do i get a meal on the atlanta to bwi flight eastern 210","atis_distance,atis_ground_fare,atis_meal"
1756,what is the cheapest fare from dallas to denver on delta and also all united airlines flights with stopovers in denver,"atis_airfare,atis_flight"
1757,show me fares from seattle to minneapolis,atis_airfare
1758,give me the flights from milwaukee to st. louis leaving sunday morning,atis_flight
1759,what does restriction ap 80 mean and also how many cities are served by lufthansa with first class flights,"atis_abbreviation,atis_quantity"
1760,"i am looking to get one air fare from baltimore to san francisco on a 747 leaving august twenty seventh , what is the seating capacity of a boeing 767 and what is the cost of the air taxi operation at philadelphia international airport","atis_airfare,atis_capacity,atis_ground_fare"
1761,how much does the limousine service cost within pittsburgh and also what is restriction ap57,"atis_ground_fare,atis_restriction"
1762,"how far is it from orlando airport to orlando , what time does flight aa 459 depart and also how much does the limousine service cost within pittsburgh","atis_distance,atis_flight_time,atis_ground_fare"
1763,what is ewr and also show me all flights from denver to baltimore,"atis_abbreviation,atis_flight"
1764,"what airlines fly between boston and san francisco , what is the number of first class flights on american airlines and then is there ground transportation between airport and downtown in boston","atis_airline,atis_flight_no,atis_ground_service"
1765,what's the name of the denver airport and is there a meal on delta flight 852 from san francisco to dallas fort worth,"atis_airport,atis_meal"
1766,do i get a meal on the atlanta to bwi flight eastern 210 and also how many fare codes belong to economy class,"atis_meal,atis_quantity"
1767,what cities does continental service and do i get a meal on the atlanta to bwi flight eastern 210,"atis_city,atis_meal"
1768,show me the cheapest fare in the database and then what are the flights from cleveland to indianapolis for wednesday the twelfth,"atis_cheapest,atis_flight"
1769,"what is the lowest fare from denver to atlanta , does any airline have an early afternoon flight from boston to denver and how many passengers fit on a d9s","atis_airfare,atis_airline,atis_capacity"
1770,what are the fares for flights from la to newark leaving monday morning,atis_airfare
1771,"what kind of airplanes are used by delta airlines flying between washington and denver , show me flights from baltimore to philadelphia please and when does continental fly from philadelphia to denver on sundays","atis_aircraft,atis_flight,atis_flight_time"
1772,"airports in new york , i'm trying to find the flight number from a flight from orlando to cleveland on us air and it arrives around 10 pm and then do i get a meal on the atlanta to bwi flight eastern 210","atis_airport,atis_flight_no,atis_meal"
1773,"what does restriction ap 57 mean , what type of aircraft is used on american airline flight 315 and how many passengers fit on a d9s","atis_abbreviation,atis_aircraft,atis_capacity"
1774,how many people fit on a 72s airplane and then flight numbers from columbus to minneapolis tomorrow,"atis_capacity,atis_flight_no"
1775,show me the cheapest fare in the database and also what is restriction ap80,"atis_cheapest,atis_restriction"
1776,list the flights from san francisco to philadelphia on american airlines,atis_flight
1777,show me the type of aircraft that cp uses and then what's the first class fare round trip from atlanta to denver,"atis_aircraft,atis_airfare"
1778,"how far is downtown from the airport in dallas , what is the flight number of the earliest flight between boston and washington dc and show me the schedule for airlines leaving pittsburgh going to san francisco for next monday","atis_distance,atis_flight_no,atis_flight_time"
1779,"explain the fare code q , airports and also what is the distance from boston airport to boston","atis_abbreviation,atis_airport,atis_distance"
1780,please list the flight times from boston to pittsburgh and also what ground transportation is available at boston,"atis_flight_time,atis_ground_service"
1781,what is the name of the airport in philadelphia and then i'm trying to find the flight number from a flight from orlando to cleveland on us air and it arrives around 10 pm,"atis_airport,atis_flight_no"
1782,"show me the fare for us flight 3357 from philadelphia to baltimore , what is the distance from san francisco international airport to san francisco and also is there ground transportation from the airport in denver to downtown","atis_airfare,atis_distance,atis_ground_service"
1783,"show me the cheapest fare in the database , may i have a listing of flight numbers from columbus ohio to minneapolis minnesota on monday and then how many airlines have flights with service class yn","atis_cheapest,atis_flight_no,atis_quantity"
1784,list the fares of the delta airlines flights from boston to philadelphia and then is there a meal on delta flight 852 from san francisco to dallas fort worth,"atis_airfare,atis_meal"
1785,can you tell me what aircraft is used for delta flight 1222 from kansas city to salt lake city and how long does it take to get from atlanta airport into the city of atlanta,"atis_aircraft,atis_distance"
1786,what is restriction ap 57 and then what kind of airplane goes from philadelphia to san francisco monday stopping in dallas in the afternoon first class flight,"atis_abbreviation,atis_aircraft"
1787,"what type of aircraft is used on american airline flight 315 , what times on wednesday could i take a plane from denver to oakland and then how many flights come from denver to baltimore on july nineteenth","atis_aircraft,atis_flight_time,atis_quantity"
1788,"do you have any flights from boston to dallas fort worth that stop over in philadelphia , please list the flight times from pittsburgh to newark and what are my meal options from boston to denver","atis_flight,atis_flight_time,atis_meal"
1789,which airlines have flights between charlotte and newark and how many cities are served by lufthansa with first class flights,"atis_airline,atis_quantity"
1790,what is american's schedule of morning flights to atlanta and also please tell me how many nonstop flights there are from boston to atlanta,"atis_flight_time,atis_quantity"
1791,"which airline provides business class flights , what airport in new york is closest to downtown and then how long does it take to get from kansas city to st. paul","atis_airline,atis_airport,atis_distance"
1792,explain fare code qx and then what are the cities served by delta airlines,"atis_abbreviation,atis_city"
1793,what is the smallest aircraft available to fly on from pittsburgh to baltimore and also flight numbers from minneapolis to long beach on june twenty six,"atis_aircraft,atis_flight_no"
1794,and how can i get to the boston airport from downtown boston and then what are the air restrictions on flights from pittsburgh to atlanta for the airfare of 416 dollars,"atis_ground_service,atis_restriction"
1795,i would like the earliest morning flight from atlanta to philadelphia on wednesday morning and also how many cities are served by eastern with first class flights,"atis_flight,atis_quantity"
1796,"what airline is ac , what is the flight number of the earliest flight between boston and washington dc and what is restriction ap80","atis_airline,atis_flight_no,atis_restriction"
1797,what type of aircraft leaves from boston to washington dc before 9 am,atis_aircraft
1798,"what cities are served by canadian airlines international , i would like the time of all flights from san francisco to pittsburgh on sunday and also what is the cost of limousine service at logan airport","atis_city,atis_flight_time,atis_ground_fare"
1799,does dl stand for delta and also price of flight from nashville to cleveland,"atis_abbreviation,atis_airfare"
1800,which airlines fly between boston and pittsburgh and also is there ground transportation in st. louis,"atis_airline,atis_ground_service"
1801,please show me all airports in denver and tell me distance from orlando airport to the city,"atis_airport,atis_distance"
1802,"what are the fares from dallas to san francisco on flight dl 217 , show me all meals on flights from atlanta to washington and also what is restriction ap57","atis_airfare,atis_meal,atis_restriction"
1803,how many passengers fit on a d9s and then how long is the flight from atlanta to san francisco at noon on november seventh,"atis_capacity,atis_distance"
1804,"give me a list of airports in baltimore , show me the cheapest fare in the database and then list the number of flights arriving in dallas fort worth from boston before noon","atis_airport,atis_cheapest,atis_flight_no"
1805,list all flights on continental leaving seattle on sunday after 430 pm and then what kind of ground transportation is available in atlanta,"atis_flight,atis_ground_service"
1806,"what is booking class c , what cities are served by canadian airlines international and then what are my meal options from boston to denver","atis_abbreviation,atis_city,atis_meal"
1807,explain the restriction ap 57,atis_abbreviation
1808,"what type of aircraft does eastern fly from atlanta to denver before 6 pm , what is the total seating capacity of all aircraft of american airlines and what time does twa depart from boston to go to san francisco","atis_aircraft,atis_capacity,atis_flight_time"
1809,what is the name of the airport at denver and how many people fly on a turboprop,"atis_airport,atis_capacity"
1810,what is the seating capacity of the various airplanes that united airlines uses and then how many cities are served by continental with first class flights,"atis_capacity,atis_quantity"
1811,please show me airlines with flights from philadelphia to dallas and then what is the seating capacity of the various airplanes that united airlines uses,"atis_airline,atis_capacity"
1812,what's the name of the denver airport and what is the available ground transportation between san francisco and downtown,"atis_airport,atis_ground_service"
1813,what airlines fly from st. petersburg to milwaukee and from milwaukee to tacoma and then please list the flights from charlotte to long beach arriving after lunch time,"atis_airline,atis_flight"
1814,what is the distance from boston airport to boston and also what are the restrictions on the cheapest one way fare between boston and oakland,"atis_distance,atis_restriction"
1815,"what does fare code qo mean , how expensive is the san francisco limousine service and then what are the restrictions on the cheapest one way fare between boston and oakland","atis_abbreviation,atis_ground_fare,atis_restriction"
1816,show me the cheapest fare in the database and what ground transportation is available in dallas,"atis_cheapest,atis_ground_service"
1817,"how many people fly on a turboprop , please list the prices for a rental car in pittsburgh and show me about the ground transportation in boston","atis_capacity,atis_ground_fare,atis_ground_service"
1818,please show me airlines with service from boston to denver,atis_airline
1819,"please tell me the type of aircraft used from atlanta to denver before 12 o'clock noon , what time are flights from denver to san francisco on continental airlines and also what are the air restrictions on flights from pittsburgh to atlanta for the airfare of 416 dollars","atis_aircraft,atis_flight_time,atis_restriction"
1820,what is the seating capacity of a boeing 767 and what are the restrictions on the cheapest one way fare between boston and oakland,"atis_capacity,atis_restriction"
1821,how many seats in a 72s,atis_capacity
1822,i'd like to know the price of first class seats from atlanta to san francisco and also please list information regarding san francisco airport,"atis_airfare,atis_airport"
1823,what does us stand for,atis_abbreviation
1824,"what is the cheapest ticket from baltimore to san francisco on friday august thirtieth , what is the seating capacity for the f28 and what is the cost of the air taxi operation at philadelphia international airport","atis_airfare,atis_capacity,atis_ground_fare"
1825,show me flights from boston to philadelphia on a monday and then list the number of flights arriving in dallas fort worth from boston before noon,"atis_flight,atis_flight_no"
1826,how long does it take to get from denver to oakland and what are the schedule of flights from boston to san francisco for august first,"atis_distance,atis_flight_time"
1827,"show me all the cities that midwest express serves , show me all meals on flights from atlanta to washington and also how many flights does eastern airlines have from boston to atlanta","atis_city,atis_meal,atis_quantity"
1828,"what is mco , list the number of flights leaving boston for dallas fort worth before 9 am in the morning and then what is restriction ap80","atis_abbreviation,atis_quantity,atis_restriction"
1829,what is the name of the airport in philadelphia and then i would like information on ground transportation city of boston between airport and downtown,"atis_airport,atis_ground_service"
1830,what kind of airplane goes from philadelphia to san francisco monday stopping in dallas in the afternoon first class flight and then which airlines fly from boston to san francisco,"atis_aircraft,atis_airline"
1831,i would like a schedule of flights from denver to san francisco on tuesday,atis_flight_time
1832,how many people fit on a 73s and then what is the cost of the air taxi operation at philadelphia international airport,"atis_capacity,atis_ground_fare"
1833,what type of aircraft leaving after 2 pm from boston to oakland and then united airlines flights stopping in denver before noon,"atis_aircraft,atis_flight"
1834,what is hp and then how far is oakland airport from downtown,"atis_abbreviation,atis_distance"
1835,what does the fare code yn mean and then show me all meals on flights from atlanta to washington,"atis_abbreviation,atis_meal"
1836,i would like a schedule of flights from san francisco to boston on wednesday and what are all the available meals,"atis_flight_time,atis_meal"
1837,fares from dallas to baltimore and is there ground transportation in st. louis,"atis_airfare,atis_ground_service"
1838,what is the cheapest fare that i can get between philadelphia and san francisco and where is lester pearson airport,"atis_airfare,atis_city"
1839,"show me prices of flights from baltimore to dallas , show me the cities served by nationair and then how much is the ground transportation between atlanta and downtown","atis_airfare,atis_city,atis_ground_fare"
1840,"what is ewr , what aircraft is co 1209 and which airlines provide direct flights between washington and denver","atis_abbreviation,atis_aircraft,atis_airline"
1841,does american airlines flight from long beach to st. louis stopping in dallas serve lunch and also what is the cost of limousine service at logan airport,"atis_flight,atis_ground_fare"
1842,what does fare code qo mean and also how long does it take to get from kansas city to st. paul,"atis_abbreviation,atis_distance"
1843,houston airports and please list the flight times from newark to boston,"atis_airport,atis_flight_time"
1844,show me airlines with flights from pittsburgh to boston please and i would like the flight number and the time for the cheapest fare that is the least expensive first class fare from san francisco to pittsburgh leaving after 8 pm monday night,"atis_airline,atis_flight_no"
1845,show me the cities served by canadian airlines international and then how many flights come from denver to baltimore on july nineteenth,"atis_city,atis_quantity"
1846,what airlines fly from boston to washington and also what are all the available meals,"atis_airline,atis_meal"
1847,"round trip fares from baltimore to philadelphia under 1000 dollars , is there an airline that has a flight from philadelphia to san francisco with a stop in dallas and also in denver what kind of ground transportation is there from the airport to downtown","atis_airfare,atis_airline,atis_ground_service"
1848,"what airlines are there , what is the schedule of flights from boston to denver next monday and also what are the restrictions on the cheapest one way fare between boston and oakland","atis_airline,atis_flight_time,atis_restriction"
1849,"what is ff , what are the cities served by delta airlines and then what are the restrictions on the cheapest one way fare between boston and oakland","atis_abbreviation,atis_city,atis_restriction"
1850,airlines that fly to miami from new york on friday and then names of airports,"atis_airline,atis_airport"
1851,what airport in new york is closest to downtown and list number of people that can be carried on each type of plane that flies between pittsburgh and baltimore,"atis_airport,atis_capacity"
1852,"show me the airlines between boston and toronto , what is the total seating capacity of all aircraft of american airlines and what is the distance from la guardia to new york's downtown","atis_airline,atis_capacity,atis_distance"
1853,show me the type of aircraft that cp uses and then please show me all airports in denver,"atis_aircraft,atis_airport"
1854,what is fare code qw,atis_abbreviation
1855,"what does us mean , what ground transportation is available at boston and then how many flights come from denver to baltimore on july nineteenth","atis_abbreviation,atis_ground_service,atis_quantity"
1856,"houston airports , what are the times that you have planes leaving from san francisco going to pittsburgh on july seventh and also what is restriction ap57","atis_airport,atis_flight_time,atis_restriction"
1857,show me the flights from st. petersburg to toronto that leave monday and then what are the flight numbers of the flights which go from san francisco to washington via indianapolis,"atis_flight,atis_flight_no"
1858,how many people fly on a turboprop and what are the restrictions on the cheapest one way fare between boston and oakland,"atis_capacity,atis_restriction"
1859,please show me the return flight number from toronto to st. petersburg and then please list the prices for a rental car in pittsburgh,"atis_flight_no,atis_ground_fare"
1860,show me the type of aircraft that cp uses,atis_aircraft
1861,show me airports in washington dc and where is general mitchell international located,"atis_airport,atis_city"
1862,what flights leave from phoenix and then what about a car rental in denver,"atis_flight,atis_ground_service"
1863,please show me all airports in denver and also what is restriction ap80,"atis_airport,atis_restriction"
1864,what is the departure time of the latest flight of united airlines from denver to boston,atis_flight_time
1865,what is fare code h and also flights from cleveland to miami,"atis_abbreviation,atis_flight"
1866,what types of meals are available and then how many delta flights leave from washington,"atis_meal,atis_quantity"
1867,what's the earliest flight i can get between boston and dallas and also what types of meals are available,"atis_flight,atis_meal"
1868,what's the smallest plane flying from pittsburgh to baltimore on december seventeenth and what are the schedule of flights from boston to san francisco for august first,"atis_aircraft,atis_flight_time"
1869,show me the cheapest fare in the database and what flights from las vegas to phoenix on saturday,"atis_cheapest,atis_flight"
1870,"i want a round trip fare from new york to san jose , what airlines fly from dallas to baltimore and then what is the name of the airport in philadelphia","atis_airfare,atis_airline,atis_airport"
1871,give me the least expensive first class round trip ticket on us air from cleveland to miami and also houston airports,"atis_airfare,atis_airport"
1872,may i have a listing of flight numbers from columbus ohio to minneapolis minnesota on monday and what is restriction ap57,"atis_flight_no,atis_restriction"
1873,show me the flights from denver to philadelphia on a saturday and what is the schedule for flights between pittsburgh and boston on the evening of july ninth,"atis_flight,atis_flight_time"
1874,what is the abbreviation for canadian airlines international and then how far is oakland airport from downtown,"atis_abbreviation,atis_distance"
1875,"which airlines fly into and out of denver , show me the cheapest fare in the database and also what cities are served by canadian airlines international","atis_airline,atis_cheapest,atis_city"
1876,ground transportation denver,atis_ground_service
1877,repeating leaving denver to san francisco before 10 am what type of aircraft is used and then i would like the flight number and the time for the cheapest fare that is the least expensive first class fare from san francisco to pittsburgh leaving after 8 pm monday night,"atis_aircraft,atis_flight_no"
1878,what is fare code h and please list all flights that leave denver before noon on northwest airlines,"atis_abbreviation,atis_flight"
1879,what is ewr and then please show me the return flight number from toronto to st. petersburg,"atis_abbreviation,atis_flight_no"
1880,which cities does united airlines service and also what are the rental car rates in dallas,"atis_city,atis_ground_fare"
1881,"show me the cheapest fare in the database , what is the distance from toronto international airport to toronto and please list the prices for a rental car in pittsburgh","atis_cheapest,atis_distance,atis_ground_fare"
1882,what airline is as and show me all ground transportation in washington dc,"atis_airline,atis_ground_service"
1883,ground transport phoenix,atis_ground_service
1884,"round trip fares from denver to philadelphia under 1000 dollars and pittsburgh to philadelphia under 1000 dollars , where is general mitchell international located and what are the rental car rates in dallas","atis_airfare,atis_city,atis_ground_fare"
1885,"what is your last trip on august twenty seventh from washington to boston , can you list costs of denver rental cars and also what is restriction ap57","atis_flight,atis_ground_fare,atis_restriction"
1886,show me the cheapest fare in the database and how many flights go from dallas to baltimore on july nineteenth,"atis_cheapest,atis_quantity"
1887,what does fare code qo mean and also is there a meal on delta flight 852 from san francisco to dallas fort worth,"atis_abbreviation,atis_meal"
1888,what type of plane is an m80,atis_aircraft
1889,which airlines fly from toronto to san diego and have a stopover in denver and also what cities are served by canadian airlines international,"atis_airline,atis_city"
1890,"is there an airline that has a flight from philadelphia to san francisco with a stop in dallas , which cities are serviced by both american and delta airlines and show me all flights from san francisco to boston philadelphia or baltimore","atis_airline,atis_city,atis_flight"
1891,flights from atlanta to washington dc,atis_flight
1892,how many people fit on a 73s and then what are the restrictions on the cheapest one way fare between boston and oakland,"atis_capacity,atis_restriction"
1893,show me the type of aircraft that canadian airlines uses and i would like a schedule of flights from denver to san francisco on tuesday,"atis_aircraft,atis_flight_time"
1894,"can you list the cheapest round trip fare from orlando to kansas city , what is the distance from toronto international airport to toronto and please list available flights for next saturday from philadelphia to dallas","atis_airfare,atis_distance,atis_flight"
1895,what is the distance between pittsburgh airport and downtown pittsburgh and then how much would car rental cost in atlanta,"atis_distance,atis_ground_fare"
